"in.c-leochan-ex-asana-502703292.task_subtasks","us-east-1","5150","152127594","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-07T22:33:07+0200"
"in.c-leochan-ex-asana-502703292.task_subtasks","us-east-1","5150","152127595","KBC.createdBy.configuration.id","502703292","system","2019-05-07T22:33:07+0200"
"in.c-leochan-ex-asana-502703292.workspaces","us-east-1","5150","152127607","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-07T22:33:27+0200"
"in.c-leochan-ex-asana-502703292.workspaces","us-east-1","5150","152127608","KBC.createdBy.configuration.id","502703292","system","2019-05-07T22:33:27+0200"
"in.c-leochan-ex-asana-502741844.projects","us-east-1","5150","152153413","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:27:41+0200"
"in.c-leochan-ex-asana-502741844.projects","us-east-1","5150","152153414","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:27:41+0200"
"in.c-leochan-ex-asana-502741844.projects-custom_field_settings","us-east-1","5150","152153175","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:25:15+0200"
"in.c-leochan-ex-asana-502741844.projects-custom_field_settings","us-east-1","5150","152153176","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:25:15+0200"
"in.c-leochan-ex-asana-502741844.projects-custom_field_settings-enum_options","us-east-1","5150","152153177","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:25:24+0200"
"in.c-leochan-ex-asana-502741844.projects-custom_field_settings-enum_options","us-east-1","5150","152153178","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:25:24+0200"
"in.c-leochan-ex-asana-502741844.projects-followers","us-east-1","5150","152153167","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:25:04+0200"
"in.c-leochan-ex-asana-502741844.projects-followers","us-east-1","5150","152153168","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:25:04+0200"
"in.c-leochan-ex-asana-502741844.projects-members","us-east-1","5150","152153188","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:25:37+0200"
"in.c-leochan-ex-asana-502741844.projects-members","us-east-1","5150","152153189","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:25:37+0200"
"in.c-leochan-ex-asana-502741844.projects_details","us-east-1","5150","152153142","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:24:49+0200"
"in.c-leochan-ex-asana-502741844.projects_details","us-east-1","5150","152153143","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:24:49+0200"
"in.c-leochan-ex-asana-502741844.sections","us-east-1","5150","152153415","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:27:51+0200"
"in.c-leochan-ex-asana-502741844.sections","us-east-1","5150","152153416","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:27:51+0200"
"in.c-leochan-ex-asana-502741844.tasks","us-east-1","5150","152153202","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:25:50+0200"
"in.c-leochan-ex-asana-502741844.tasks","us-east-1","5150","152153203","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:25:50+0200"
"in.c-leochan-ex-asana-502741844.task_details","us-east-1","5150","152153204","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:26:03+0200"
"in.c-leochan-ex-asana-502741844.task_details","us-east-1","5150","152153205","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:26:03+0200"
"in.c-leochan-ex-asana-502741844.task_details-custom_field-enum_options","us-east-1","5150","152153218","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:26:23+0200"
"in.c-leochan-ex-asana-502741844.task_details-custom_field-enum_options","us-east-1","5150","152153219","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:26:23+0200"
"in.c-leochan-ex-asana-502741844.task_details-custom_fields","us-east-1","5150","152153207","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:26:12+0200"
"in.c-leochan-ex-asana-502741844.task_details-custom_fields","us-east-1","5150","152153208","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:26:12+0200"
"in.c-leochan-ex-asana-502741844.task_details-followers","us-east-1","5150","152153220","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:26:33+0200"
"in.c-leochan-ex-asana-502741844.task_details-followers","us-east-1","5150","152153221","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:26:33+0200"
"in.c-leochan-ex-asana-502741844.task_details-memberships","us-east-1","5150","152153402","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:26:55+0200"
"in.c-leochan-ex-asana-502741844.task_details-memberships","us-east-1","5150","152153403","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:26:55+0200"
"in.c-leochan-ex-asana-502741844.task_details-tags","us-east-1","5150","152153392","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:26:43+0200"
"in.c-leochan-ex-asana-502741844.task_details-tags","us-east-1","5150","152153393","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:26:43+0200"
"in.c-leochan-ex-asana-502741844.task_stories","us-east-1","5150","152153409","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:27:20+0200"
"in.c-leochan-ex-asana-502741844.task_stories","us-east-1","5150","152153410","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:27:20+0200"
"in.c-leochan-ex-asana-502741844.task_subtasks","us-east-1","5150","152153407","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:27:08+0200"
"in.c-leochan-ex-asana-502741844.task_subtasks","us-east-1","5150","152153408","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:27:08+0200"
"in.c-leochan-ex-asana-502741844.workspaces","us-east-1","5150","152153411","KBC.createdBy.component.id","leochan.ex-asana","system","2019-05-08T00:27:30+0200"
"in.c-leochan-ex-asana-502741844.workspaces","us-east-1","5150","152153412","KBC.createdBy.configuration.id","502741844","system","2019-05-08T00:27:30+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units","us-east-1","5150","160793905","KBC.createdBy.component.id","kds-team.ex-trustpilot","system","2019-05-24T23:24:29+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units","us-east-1","5150","160793906","KBC.createdBy.configuration.id","507292349","system","2019-05-24T23:24:29+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units","us-east-1","5150","160793933","KBC.lastUpdatedBy.component.id","kds-team.ex-trustpilot","system","2019-05-24T23:25:05+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units","us-east-1","5150","160793934","KBC.lastUpdatedBy.configuration.id","507292349","system","2019-05-24T23:25:05+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units-statistics","us-east-1","5150","160793897","KBC.createdBy.component.id","kds-team.ex-trustpilot","system","2019-05-24T23:24:06+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units-statistics","us-east-1","5150","160793898","KBC.createdBy.configuration.id","507292349","system","2019-05-24T23:24:06+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units-statistics","us-east-1","5150","160793929","KBC.lastUpdatedBy.component.id","kds-team.ex-trustpilot","system","2019-05-24T23:25:04+0200"
"in.c-kds-team-ex-trustpilot-507292349.business-units-statistics","us-east-1","5150","160793930","KBC.lastUpdatedBy.configuration.id","507292349","system","2019-05-24T23:25:04+0200"
"in.c-kds-team-ex-trustpilot-507292349.reviews","us-east-1","5150","160793902","KBC.createdBy.component.id","kds-team.ex-trustpilot","system","2019-05-24T23:24:16+0200"
"in.c-kds-team-ex-trustpilot-507292349.reviews","us-east-1","5150","160793903","KBC.createdBy.configuration.id","507292349","system","2019-05-24T23:24:16+0200"
"in.c-kds-team-ex-trustpilot-507292349.reviews","us-east-1","5150","160793931","KBC.lastUpdatedBy.component.id","kds-team.ex-trustpilot","system","2019-05-24T23:25:04+0200"
"in.c-kds-team-ex-trustpilot-507292349.reviews","us-east-1","5150","160793932","KBC.lastUpdatedBy.configuration.id","507292349","system","2019-05-24T23:25:04+0200"
"in.c-leochan-google-trends-508769203.interest_by_city","us-east-1","5150","163628669","KBC.createdBy.component.id","leochan.google_trends","system","2019-05-30T13:06:21+0200"
"in.c-leochan-google-trends-508769203.interest_by_city","us-east-1","5150","163628670","KBC.createdBy.configuration.id","508769203","system","2019-05-30T13:06:21+0200"
"in.c-leochan-google-trends-508769203.interest_by_city","us-east-1","5150","163628743","KBC.lastUpdatedBy.component.id","leochan.google_trends","system","2019-05-30T13:06:55+0200"
"in.c-leochan-google-trends-508769203.interest_by_city","us-east-1","5150","163628744","KBC.lastUpdatedBy.configuration.id","508769203","system","2019-05-30T13:06:55+0200"
"in.c-leochan-google-trends-508769203.interest_by_country","us-east-1","5150","163628682","KBC.createdBy.component.id","leochan.google_trends","system","2019-05-30T13:06:29+0200"
"in.c-leochan-google-trends-508769203.interest_by_country","us-east-1","5150","163628683","KBC.createdBy.configuration.id","508769203","system","2019-05-30T13:06:29+0200"
"in.c-leochan-google-trends-508769203.interest_by_country","us-east-1","5150","163628745","KBC.lastUpdatedBy.component.id","leochan.google_trends","system","2019-05-30T13:06:57+0200"
"in.c-leochan-google-trends-508769203.interest_by_country","us-east-1","5150","163628746","KBC.lastUpdatedBy.configuration.id","508769203","system","2019-05-30T13:06:57+0200"
"in.c-leochan-google-trends-508769203.interest_over_time","us-east-1","5150","163628667","KBC.createdBy.component.id","leochan.google_trends","system","2019-05-30T13:06:13+0200"
"in.c-leochan-google-trends-508769203.interest_over_time","us-east-1","5150","163628668","KBC.createdBy.configuration.id","508769203","system","2019-05-30T13:06:13+0200"
"in.c-leochan-google-trends-508769203.interest_over_time","us-east-1","5150","163628741","KBC.lastUpdatedBy.component.id","leochan.google_trends","system","2019-05-30T13:06:55+0200"
"in.c-leochan-google-trends-508769203.interest_over_time","us-east-1","5150","163628742","KBC.lastUpdatedBy.configuration.id","508769203","system","2019-05-30T13:06:55+0200"
"in.c-leochan-google-trends-508769203.related_queries","us-east-1","5150","163628704","KBC.createdBy.component.id","leochan.google_trends","system","2019-05-30T13:06:47+0200"
"in.c-leochan-google-trends-508769203.related_queries","us-east-1","5150","163628705","KBC.createdBy.configuration.id","508769203","system","2019-05-30T13:06:47+0200"
"in.c-leochan-google-trends-508769203.related_queries","us-east-1","5150","163628749","KBC.lastUpdatedBy.component.id","leochan.google_trends","system","2019-05-30T13:06:57+0200"
"in.c-leochan-google-trends-508769203.related_queries","us-east-1","5150","163628750","KBC.lastUpdatedBy.configuration.id","508769203","system","2019-05-30T13:06:57+0200"
"in.c-leochan-google-trends-508769203.related_topics","us-east-1","5150","163628693","KBC.createdBy.component.id","leochan.google_trends","system","2019-05-30T13:06:39+0200"
"in.c-leochan-google-trends-508769203.related_topics","us-east-1","5150","163628694","KBC.createdBy.configuration.id","508769203","system","2019-05-30T13:06:39+0200"
"in.c-leochan-google-trends-508769203.related_topics","us-east-1","5150","163628747","KBC.lastUpdatedBy.component.id","leochan.google_trends","system","2019-05-30T13:06:57+0200"
"in.c-leochan-google-trends-508769203.related_topics","us-east-1","5150","163628748","KBC.lastUpdatedBy.configuration.id","508769203","system","2019-05-30T13:06:57+0200"
"in.c-leochan-google-trends-508769203.suggestions","us-east-1","5150","163628645","KBC.createdBy.component.id","leochan.google_trends","system","2019-05-30T13:06:05+0200"
"in.c-leochan-google-trends-508769203.suggestions","us-east-1","5150","163628646","KBC.createdBy.configuration.id","508769203","system","2019-05-30T13:06:05+0200"
"in.c-leochan-google-trends-508769203.suggestions","us-east-1","5150","163628736","KBC.lastUpdatedBy.component.id","leochan.google_trends","system","2019-05-30T13:06:54+0200"
"in.c-leochan-google-trends-508769203.suggestions","us-east-1","5150","163628737","KBC.lastUpdatedBy.configuration.id","508769203","system","2019-05-30T13:06:54+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","413643744","KBC.createdBy.component.id","keboola.snowflake-transformation","system","2020-05-17T20:16:10+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","413643745","KBC.createdBy.configuration.id","597924299","system","2020-05-17T20:16:10+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","413645391","KBC.lastUpdatedBy.component.id","keboola.snowflake-transformation","system","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","413645392","KBC.lastUpdatedBy.configuration.id","597924299","system","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail","us-east-1","5150","413645393","KBC.name","gmail","keboola.snowflake-transformation","2020-05-17T20:27:38+0200"
"out.c-f_scoring_vector_tt.gmail-2","us-east-1","5150","413645329","KBC.createdBy.component.id","keboola.snowflake-transformation","system","2020-05-17T20:26:33+0200"
"out.c-f_scoring_vector_tt.gmail-2","us-east-1","5150","413645330","KBC.createdBy.configuration.id","597924299","system","2020-05-17T20:26:33+0200"
"out.c-f_scoring_vector_tt.gmail-2","us-east-1","5150","413645354","KBC.lastUpdatedBy.component.id","keboola.snowflake-transformation","system","2020-05-17T20:26:41+0200"
"out.c-f_scoring_vector_tt.gmail-2","us-east-1","5150","413645355","KBC.lastUpdatedBy.configuration.id","597924299","system","2020-05-17T20:26:41+0200"
"out.c-f_scoring_vector_tt.gmail-2","us-east-1","5150","413645356","KBC.name","gmail-2","keboola.snowflake-transformation","2020-05-17T20:26:41+0200"
"in.c-keboola-ex-google-drive-513926783.test-Sheet1","us-east-1","5150","173867359","KBC.createdBy.component.id","keboola.ex-google-drive","system","2019-06-19T09:03:37+0200"
"in.c-keboola-ex-google-drive-513926783.test-Sheet1","us-east-1","5150","173867360","KBC.createdBy.configuration.id","513926783","system","2019-06-19T09:03:37+0200"
"in.c-keboola-ex-google-drive-513926783.test-Sheet1","us-east-1","5150","173867400","KBC.lastUpdatedBy.component.id","keboola.ex-google-drive","system","2019-06-19T09:03:44+0200"
"in.c-keboola-ex-google-drive-513926783.test-Sheet1","us-east-1","5150","173867401","KBC.lastUpdatedBy.configuration.id","513926783","system","2019-06-19T09:03:44+0200"
"in.c-kds-team-ex-google-translation-514153345.translated-text","us-east-1","5150","174393247","KBC.createdBy.component.id","kds-team.ex-google-translation","system","2019-06-20T08:00:13+0200"
"in.c-kds-team-ex-google-translation-514153345.translated-text","us-east-1","5150","174393248","KBC.createdBy.configuration.id","514153345","system","2019-06-20T08:00:13+0200"
"in.c-kds-team-ex-google-translation-514153345.translated-text","us-east-1","5150","174393249","KBC.lastUpdatedBy.component.id","kds-team.ex-google-translation","system","2019-06-20T08:00:26+0200"
"in.c-kds-team-ex-google-translation-514153345.translated-text","us-east-1","5150","174393250","KBC.lastUpdatedBy.configuration.id","514153345","system","2019-06-20T08:00:26+0200"
"in.c-nlp-test.csv-import","us-east-1","5150","176299851","KBC.createdBy.component.id","keboola.csv-import","system","2019-06-23T23:18:28+0200"
"in.c-nlp-test.csv-import","us-east-1","5150","176299852","KBC.createdBy.configuration.id","515027887","system","2019-06-23T23:18:28+0200"
"in.c-nlp-test.nlp-test","us-east-1","5150","176299829","KBC.createdBy.component.id","transformation","system","2019-06-23T23:18:09+0200"
"in.c-nlp-test.nlp-test","us-east-1","5150","176299830","KBC.createdBy.configuration.id","506415685","system","2019-06-23T23:18:09+0200"
"in.c-nlp-test.nlp-test","us-east-1","5150","176299831","KBC.createdBy.configurationRow.id","507254344","system","2019-06-23T23:18:09+0200"
"in.c-nlp-test.nlp-test","us-east-1","5150","176299832","KBC.lastUpdatedBy.component.id","transformation","system","2019-06-23T23:18:09+0200"
"in.c-nlp-test.nlp-test","us-east-1","5150","176299833","KBC.lastUpdatedBy.configuration.id","506415685","system","2019-06-23T23:18:09+0200"
"in.c-nlp-test.nlp-test","us-east-1","5150","176299834","KBC.lastUpdatedBy.configurationRow.id","507254344","system","2019-06-23T23:18:09+0200"
"in.c-kds-team-ex-google-translation-515010573.translated-text","us-east-1","5150","176265837","KBC.createdBy.component.id","kds-team.ex-google-translation","system","2019-06-23T21:08:12+0200"
"in.c-kds-team-ex-google-translation-515010573.translated-text","us-east-1","5150","176265838","KBC.createdBy.configuration.id","515010573","system","2019-06-23T21:08:12+0200"
"in.c-kds-team-ex-google-translation-515010573.translated-text","us-east-1","5150","176265845","KBC.lastUpdatedBy.component.id","kds-team.ex-google-translation","system","2019-06-23T21:08:24+0200"
"in.c-kds-team-ex-google-translation-515010573.translated-text","us-east-1","5150","176265846","KBC.lastUpdatedBy.configuration.id","515010573","system","2019-06-23T21:08:24+0200"
"in.c-kds-team-ex-google-nlp-514578758.categories","us-east-1","5150","176529602","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:41+0200"
"in.c-kds-team-ex-google-nlp-514578758.categories","us-east-1","5150","176529603","KBC.createdBy.configuration.id","514578758","system","2019-06-24T05:17:41+0200"
"in.c-kds-team-ex-google-nlp-514578758.categories","us-east-1","5150","176529628","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:55+0200"
"in.c-kds-team-ex-google-nlp-514578758.categories","us-east-1","5150","176529629","KBC.lastUpdatedBy.configuration.id","514578758","system","2019-06-24T05:17:55+0200"
"in.c-kds-team-ex-google-nlp-514578758.documents","us-east-1","5150","176529428","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:16:41+0200"
"in.c-kds-team-ex-google-nlp-514578758.documents","us-east-1","5150","176529429","KBC.createdBy.configuration.id","514578758","system","2019-06-24T05:16:41+0200"
"in.c-kds-team-ex-google-nlp-514578758.documents","us-east-1","5150","176529616","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.documents","us-east-1","5150","176529617","KBC.lastUpdatedBy.configuration.id","514578758","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.entities","us-east-1","5150","176529445","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:16:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.entities","us-east-1","5150","176529446","KBC.createdBy.configuration.id","514578758","system","2019-06-24T05:16:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.entities","us-east-1","5150","176529618","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.entities","us-east-1","5150","176529619","KBC.lastUpdatedBy.configuration.id","514578758","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.errors","us-east-1","5150","176529469","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:16+0200"
"in.c-kds-team-ex-google-nlp-514578758.errors","us-east-1","5150","176529470","KBC.createdBy.configuration.id","514578758","system","2019-06-24T05:17:16+0200"
"in.c-kds-team-ex-google-nlp-514578758.errors","us-east-1","5150","176529622","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.errors","us-east-1","5150","176529623","KBC.lastUpdatedBy.configuration.id","514578758","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.mentions","us-east-1","5150","176529464","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:05+0200"
"in.c-kds-team-ex-google-nlp-514578758.mentions","us-east-1","5150","176529465","KBC.createdBy.configuration.id","514578758","system","2019-06-24T05:17:05+0200"
"in.c-kds-team-ex-google-nlp-514578758.mentions","us-east-1","5150","176529620","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.mentions","us-east-1","5150","176529621","KBC.lastUpdatedBy.configuration.id","514578758","system","2019-06-24T05:17:54+0200"
"in.c-kds-team-ex-google-nlp-514578758.sentences","us-east-1","5150","176529481","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:28+0200"
"in.c-kds-team-ex-google-nlp-514578758.sentences","us-east-1","5150","176529482","KBC.createdBy.configuration.id","514578758","system","2019-06-24T05:17:28+0200"
"in.c-kds-team-ex-google-nlp-514578758.sentences","us-east-1","5150","176529626","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:17:55+0200"
"in.c-kds-team-ex-google-nlp-514578758.sentences","us-east-1","5150","176529627","KBC.lastUpdatedBy.configuration.id","514578758","system","2019-06-24T05:17:55+0200"
"in.c-kds-team-ex-google-nlp-514578758.tokens","us-east-1","5150","176531204","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:26:45+0200"
"in.c-kds-team-ex-google-nlp-514578758.tokens","us-east-1","5150","176531205","KBC.createdBy.configuration.id","514578758","system","2019-06-24T05:26:45+0200"
"in.c-kds-team-ex-google-nlp-514578758.tokens","us-east-1","5150","176531231","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T05:27:01+0200"
"in.c-kds-team-ex-google-nlp-514578758.tokens","us-east-1","5150","176531232","KBC.lastUpdatedBy.configuration.id","514578758","system","2019-06-24T05:27:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.categories","us-east-1","5150","176588643","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:05:41+0200"
"in.c-kds-team-ex-google-nlp-515147232.categories","us-east-1","5150","176588644","KBC.createdBy.configuration.id","515147232","system","2019-06-24T09:05:41+0200"
"in.c-kds-team-ex-google-nlp-515147232.categories","us-east-1","5150","176588911","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:06:02+0200"
"in.c-kds-team-ex-google-nlp-515147232.categories","us-east-1","5150","176588912","KBC.lastUpdatedBy.configuration.id","515147232","system","2019-06-24T09:06:02+0200"
"in.c-kds-team-ex-google-nlp-515147232.documents","us-east-1","5150","176588483","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:04:30+0200"
"in.c-kds-team-ex-google-nlp-515147232.documents","us-east-1","5150","176588484","KBC.createdBy.configuration.id","515147232","system","2019-06-24T09:04:30+0200"
"in.c-kds-team-ex-google-nlp-515147232.documents","us-east-1","5150","176588897","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.documents","us-east-1","5150","176588898","KBC.lastUpdatedBy.configuration.id","515147232","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.entities","us-east-1","5150","176588496","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:04:41+0200"
"in.c-kds-team-ex-google-nlp-515147232.entities","us-east-1","5150","176588497","KBC.createdBy.configuration.id","515147232","system","2019-06-24T09:04:41+0200"
"in.c-kds-team-ex-google-nlp-515147232.entities","us-east-1","5150","176588899","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.entities","us-east-1","5150","176588900","KBC.lastUpdatedBy.configuration.id","515147232","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.errors","us-east-1","5150","176588551","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:05:03+0200"
"in.c-kds-team-ex-google-nlp-515147232.errors","us-east-1","5150","176588552","KBC.createdBy.configuration.id","515147232","system","2019-06-24T09:05:03+0200"
"in.c-kds-team-ex-google-nlp-515147232.errors","us-east-1","5150","176588903","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.errors","us-east-1","5150","176588904","KBC.lastUpdatedBy.configuration.id","515147232","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.mentions","us-east-1","5150","176588509","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:04:52+0200"
"in.c-kds-team-ex-google-nlp-515147232.mentions","us-east-1","5150","176588510","KBC.createdBy.configuration.id","515147232","system","2019-06-24T09:04:52+0200"
"in.c-kds-team-ex-google-nlp-515147232.mentions","us-east-1","5150","176588901","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.mentions","us-east-1","5150","176588902","KBC.lastUpdatedBy.configuration.id","515147232","system","2019-06-24T09:06:01+0200"
"in.c-kds-team-ex-google-nlp-515147232.sentences","us-east-1","5150","176588564","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:05:15+0200"
"in.c-kds-team-ex-google-nlp-515147232.sentences","us-east-1","5150","176588565","KBC.createdBy.configuration.id","515147232","system","2019-06-24T09:05:15+0200"
"in.c-kds-team-ex-google-nlp-515147232.sentences","us-east-1","5150","176588905","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:06:02+0200"
"in.c-kds-team-ex-google-nlp-515147232.sentences","us-east-1","5150","176588906","KBC.lastUpdatedBy.configuration.id","515147232","system","2019-06-24T09:06:02+0200"
"in.c-kds-team-ex-google-nlp-515147232.tokens","us-east-1","5150","176588618","KBC.createdBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:05:29+0200"
"in.c-kds-team-ex-google-nlp-515147232.tokens","us-east-1","5150","176588619","KBC.createdBy.configuration.id","515147232","system","2019-06-24T09:05:29+0200"
"in.c-kds-team-ex-google-nlp-515147232.tokens","us-east-1","5150","176588907","KBC.lastUpdatedBy.component.id","kds-team.ex-google-nlp","system","2019-06-24T09:06:02+0200"
"in.c-kds-team-ex-google-nlp-515147232.tokens","us-east-1","5150","176588908","KBC.lastUpdatedBy.configuration.id","515147232","system","2019-06-24T09:06:02+0200"
"out.c-test.datetime_test","us-east-1","5150","177787215","KBC.createdBy.component.id","transformation","system","2019-06-26T08:38:21+0200"
"out.c-test.datetime_test","us-east-1","5150","177787216","KBC.createdBy.configuration.id","506415685","system","2019-06-26T08:38:21+0200"
"out.c-test.datetime_test","us-east-1","5150","177787217","KBC.createdBy.configurationRow.id","507254344","system","2019-06-26T08:38:21+0200"
"out.c-test.datetime_test","us-east-1","5150","177787218","KBC.lastUpdatedBy.component.id","transformation","system","2019-06-26T08:38:21+0200"
"out.c-test.datetime_test","us-east-1","5150","177787219","KBC.lastUpdatedBy.configuration.id","506415685","system","2019-06-26T08:38:21+0200"
"out.c-test.datetime_test","us-east-1","5150","177787220","KBC.lastUpdatedBy.configurationRow.id","507254344","system","2019-06-26T08:38:21+0200"
"in.c-sendinblue.reports","us-east-1","5150","200690651","KBC.createdBy.component.id","ex-generic-v2","system","2019-08-05T16:17:35+0200"
"in.c-sendinblue.reports","us-east-1","5150","200690652","KBC.createdBy.configuration.id","525711514","system","2019-08-05T16:17:35+0200"
"in.c-sendinblue.reports","us-east-1","5150","200690656","KBC.lastUpdatedBy.component.id","ex-generic-v2","system","2019-08-05T16:17:44+0200"
"in.c-sendinblue.reports","us-east-1","5150","200690657","KBC.lastUpdatedBy.configuration.id","525711514","system","2019-08-05T16:17:44+0200"
"in.c-sendinblue.templates","us-east-1","5150","199208947","KBC.createdBy.component.id","ex-generic-v2","system","2019-08-03T16:58:17+0200"
"in.c-sendinblue.templates","us-east-1","5150","199208948","KBC.createdBy.configuration.id","525711514","system","2019-08-03T16:58:17+0200"
"in.c-sendinblue.templates","us-east-1","5150","199208949","KBC.lastUpdatedBy.component.id","ex-generic-v2","system","2019-08-03T16:58:25+0200"
"in.c-sendinblue.templates","us-east-1","5150","199208950","KBC.lastUpdatedBy.configuration.id","526871974","system","2019-08-07T20:21:17+0200"
